ProgramId,CollegeId,ProgramName,CollegeName,City,Level,QsWorldRanking,UsNewsRanking
47653,412,Minor in Political Science,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47654,412,Minor in Psychology,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47655,412,Minor in Public History,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47656,412,Minor in Sociology,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47657,412,Minor in Spanish,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47658,412,Minor in Statistics,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47659,412,Minor in Studio Art,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47660,412,Minor in Theatre Arts,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47661,412,Minor in Theology,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47662,412,Minor in Women's and Gender Studies,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47663,412,Minor in Writing,Duquesne University of the Holy Spirit,Pittsburgh,Undergraduate,,
47664,413,Associate of Applied Science in Accounting Technician,Taylor Business Institute,Chicago,Associate,,
47665,413,Associate of Applied Science in Electronics Engineering Technology,Taylor Business Institute,Chicago,Associate,,
47666,413,Associate of Applied Science in Medical Billing and Coding Specialist,Taylor Business Institute,Chicago,Associate,,
47667,413,Associate of Applied Science in Criminal Justice and Security Administration,Taylor Business Institute,Chicago,Associate,,
47668,413,Associate of Applied Science in Information Technology & Networking,Taylor Business Institute,Chicago,Associate,,
47669,413,Accounting Technician,Taylor Business Institute,Chicago,Undergraduate,,
47670,413,Criminal Justice & Security Administration,Taylor Business Institute,Chicago,Undergraduate,,
47671,413,Electronics Engineering Technology,Taylor Business Institute,Chicago,Undergraduate,,
47672,413,Medical Billing and Coding Specialist,Taylor Business Institute,Chicago,Undergraduate,,
47673,413,Information Technology & Networking,Taylor Business Institute,Chicago,Undergraduate,,
47674,414,Master of Science in Computer Science,DigiPen Institute of Technology,Redmond,Graduate,,
47675,414,Master of Fine Arts in Digital Arts,DigiPen Institute of Technology,Redmond,Graduate,,
47676,414,Master of Science in Computer Science,DigiPen Institute of Technology,Redmond,Graduate,,
47677,414,Master of Fine Arts in Digital Arts,DigiPen Institute of Technology,Redmond,Graduate,,
47678,414,Master of Fine Arts in Digital Arts,DigiPen Institute of Technology,Redmond,Graduate,,
47679,414,Master of Science in Computer Science,DigiPen Institute of Technology,Redmond,Graduate,,
47680,414,Master of Fine Arts in Digital Arts,DigiPen Institute of Technology,Redmond,Graduate,,
47681,414,Bachelor of Arts in Game Design,DigiPen Institute of Technology,Redmond,Undergraduate,,
47682,414,Bachelor of Arts in Music and Sound Design,DigiPen Institute of Technology,Redmond,Undergraduate,,
47683,414,Bachelor of Fine Arts in Digital Art and Animation,DigiPen Institute of Technology,Redmond,Undergraduate,,
47684,414,Bachelor of Science in Computer Engineering,DigiPen Institute of Technology,Redmond,Undergraduate,,
47685,414,Bachelor of Science in Computer Science,DigiPen Institute of Technology,Redmond,Undergraduate,,
47686,414,Bachelor of Science in Computer Science and Game Design,DigiPen Institute of Technology,Redmond,Undergraduate,,
47687,414,Bachelor of Science in Computer Science in Machine Learning,DigiPen Institute of Technology,Redmond,Undergraduate,,
47688,414,Bachelor of Science in Computer Science in Real-Time Interactive Simulation,DigiPen Institute of Technology,Redmond,Undergraduate,,
47689,414,Associate of Applied Science in Game Design,DigiPen Institute of Technology,Redmond,Associate,,
47690,414,Minor in Computer Science,DigiPen Institute of Technology,Redmond,Undergraduate,,
47691,414,Minor in Data Analytics,DigiPen Institute of Technology,Redmond,Undergraduate,,
47692,414,Minor in Game Design,DigiPen Institute of Technology,Redmond,Undergraduate,,
47693,414,Minor in Mathematics,DigiPen Institute of Technology,Redmond,Undergraduate,,
47694,414,Minor in Physics,DigiPen Institute of Technology,Redmond,Undergraduate,,
47695,414,Minor in User Research,DigiPen Institute of Technology,Redmond,Undergraduate,,
47696,414,Bachelor of Science in Computer Science in Artificial Intelligence,DigiPen Institute of Technology,Redmond,Undergraduate,,
47697,414,Bachelor of Science in Computer Science and Digital Audio,DigiPen Institute of Technology,Redmond,Undergraduate,,
47698,414,Bachelor of Arts in Digital Art and Animation,DigiPen Institute of Technology,Redmond,Undergraduate,,
47699,414,Minor in Art,DigiPen Institute of Technology,Redmond,Undergraduate,,
47700,414,Minor in Music,DigiPen Institute of Technology,Redmond,Undergraduate,,
47701,414,Bachelor of Science in Game Design,DigiPen Institute of Technology,Redmond,Undergraduate,,
47702,414,Bachelor of Science in Computer Science and Machine Learning,DigiPen Institute of Technology,Redmond,Undergraduate,,
47703,414,Minor in Data Science,DigiPen Institute of Technology,Redmond,Undergraduate,,
47704,414,Minor in User Experience (UX) Research,DigiPen Institute of Technology,Redmond,Undergraduate,,
47705,415,Master of Arts in Teaching in Initial Teacher Licensure,Mount Holyoke College,South Hadley,Graduate,,
47706,415,Master of Arts in Teaching in English Language Learners,Mount Holyoke College,South Hadley,Graduate,,
47707,415,Master of Arts in Teaching in Special Education/Moderate Disabilities,Mount Holyoke College,South Hadley,Graduate,,
47708,415,Master of Arts in Teaching in Teacher Leadership,Mount Holyoke College,South Hadley,Graduate,,
47709,415,Master of Arts in Teaching in Mathematics,Mount Holyoke College,South Hadley,Graduate,,
47710,415,Master of Arts in Teaching in Initial Teacher Licensure,Mount Holyoke College,South Hadley,Graduate,,
47711,415,Master of Arts in Teaching in Mathematics,Mount Holyoke College,South Hadley,Graduate,,
47712,415,Master of Arts in Teaching in Teacher Leadership,Mount Holyoke College,South Hadley,Graduate,,
47713,415,Master of Arts in Teaching in Initial Teacher Licensure,Mount Holyoke College,South Hadley,Graduate,,
47714,415,Master of Arts in Teaching in Mathematics,Mount Holyoke College,South Hadley,Graduate,,
47715,415,Master of Arts in Teaching in Teacher Leadership,Mount Holyoke College,South Hadley,Graduate,,
47716,415,Master of Arts in Teaching,Mount Holyoke College,South Hadley,Graduate,,
47717,415,Master of Arts in Teaching in Initial Teacher Licensure,Mount Holyoke College,South Hadley,Graduate,,
47718,415,Master of Arts in Teaching in Mathematics,Mount Holyoke College,South Hadley,Graduate,,
47719,415,Master of Arts in Teaching in Teacher Leadership,Mount Holyoke College,South Hadley,Graduate,,
47720,415,Bachelor of Arts in Africana Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47721,415,Bachelor of Arts in American Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47722,415,Bachelor of Arts in Ancient Greek and Roman Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47723,415,Bachelor of Arts in Anthropology,Mount Holyoke College,South Hadley,Undergraduate,,
47724,415,Bachelor of Arts in Architectural Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47725,415,Bachelor of Arts in Art History,Mount Holyoke College,South Hadley,Undergraduate,,
47726,415,Bachelor of Arts in Art Studio,Mount Holyoke College,South Hadley,Undergraduate,,
47727,415,Bachelor of Arts in Asian Studies,Mount Holyoke College,South Hadley,Associate,,
47728,415,Bachelor of Arts in Astronomy,Mount Holyoke College,South Hadley,Associate,,
47729,415,Bachelor of Arts in Biochemistry,Mount Holyoke College,South Hadley,Undergraduate,,
47730,415,Bachelor of Arts in Biological Sciences,Mount Holyoke College,South Hadley,Undergraduate,,
47731,415,Bachelor of Arts in Chemistry,Mount Holyoke College,South Hadley,Undergraduate,,
47732,415,Bachelor of Arts in Chinese,Mount Holyoke College,South Hadley,Undergraduate,,
47733,415,Bachelor of Arts in Classical and Medieval Studies,Mount Holyoke College,South Hadley,Associate,,
47734,415,Bachelor of Arts in Computer Science,Mount Holyoke College,South Hadley,Undergraduate,,
47735,415,Bachelor of Arts in Critical Social Thought,Mount Holyoke College,South Hadley,Undergraduate,,
47736,415,Bachelor of Arts in Dance,Mount Holyoke College,South Hadley,Undergraduate,,
47737,415,Bachelor of Arts in Data Science,Mount Holyoke College,South Hadley,Undergraduate,,
47738,415,Bachelor of Arts in Economics,Mount Holyoke College,South Hadley,Undergraduate,,
47739,415,Bachelor of Arts in English,Mount Holyoke College,South Hadley,Undergraduate,,
47740,415,Bachelor of Arts in Environmental Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47741,415,Bachelor of Arts in Film Media Theater,Mount Holyoke College,South Hadley,Undergraduate,,
47742,415,Bachelor of Arts in French,Mount Holyoke College,South Hadley,Undergraduate,,
47743,415,Bachelor of Arts in Gender Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47744,415,Bachelor of Arts in Geography,Mount Holyoke College,South Hadley,Undergraduate,,
47745,415,Bachelor of Arts in Geology,Mount Holyoke College,South Hadley,Undergraduate,,
47746,415,Bachelor of Arts in German Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47747,415,Bachelor of Arts in History,Mount Holyoke College,South Hadley,Undergraduate,,
47748,415,Bachelor of Arts in International Relations,Mount Holyoke College,South Hadley,Undergraduate,,
47749,415,Bachelor of Arts in Italian,Mount Holyoke College,South Hadley,Undergraduate,,
47750,415,Bachelor of Arts in Jewish Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47751,415,Bachelor of Arts in Latin American Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47752,415,Bachelor of Arts in Mathematics,Mount Holyoke College,South Hadley,Undergraduate,,
47753,415,Bachelor of Arts in Middle Eastern Studies,Mount Holyoke College,South Hadley,Associate,,
47754,415,Bachelor of Arts in Music,Mount Holyoke College,South Hadley,Undergraduate,,
47755,415,Bachelor of Arts in Neuroscience and Behavior,Mount Holyoke College,South Hadley,Undergraduate,,
47756,415,Bachelor of Arts in Philosophy,Mount Holyoke College,South Hadley,Undergraduate,,
47757,415,Bachelor of Arts in Physics,Mount Holyoke College,South Hadley,Undergraduate,,
47758,415,Bachelor of Arts in Politics,Mount Holyoke College,South Hadley,Undergraduate,,
47759,415,Bachelor of Arts in Psychology,Mount Holyoke College,South Hadley,Undergraduate,,
47760,415,Bachelor of Arts in Religion,Mount Holyoke College,South Hadley,Undergraduate,,
47761,415,Bachelor of Arts in Romance Languages and Cultures,Mount Holyoke College,South Hadley,Undergraduate,,
47762,415,Bachelor of Arts in Russian and Eurasian Studies,Mount Holyoke College,South Hadley,Associate,,
47763,415,Bachelor of Arts in Sociology,Mount Holyoke College,South Hadley,Undergraduate,,
47764,415,Bachelor of Arts in Spanish,Mount Holyoke College,South Hadley,Undergraduate,,
47765,415,Bachelor of Arts in Statistics,Mount Holyoke College,South Hadley,Undergraduate,,
47766,415,Minor in Africana Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47767,415,Minor in American Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47768,415,Minor in Anthropology,Mount Holyoke College,South Hadley,Undergraduate,,
47769,415,Minor in Arabic,Mount Holyoke College,South Hadley,Undergraduate,,
47770,415,Minor in Architectural Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47771,415,Minor in Art History,Mount Holyoke College,South Hadley,Undergraduate,,
47772,415,Minor in Art Studio,Mount Holyoke College,South Hadley,Undergraduate,,
47773,415,Minor in Asian American and Digital Diasporas,Mount Holyoke College,South Hadley,Associate,,
47774,415,Minor in Asian Studies,Mount Holyoke College,South Hadley,Associate,,
47775,415,Minor in Astronomy,Mount Holyoke College,South Hadley,Associate,,
47776,415,Minor in Biological Sciences,Mount Holyoke College,South Hadley,Undergraduate,,
47777,415,Minor in Book Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47778,415,Minor in Chemistry,Mount Holyoke College,South Hadley,Undergraduate,,
47779,415,Minor in Chinese,Mount Holyoke College,South Hadley,Undergraduate,,
47780,415,Minor in Classical and Medieval Studies,Mount Holyoke College,South Hadley,Associate,,
47781,415,Minor in Computer Science,Mount Holyoke College,South Hadley,Undergraduate,,
47782,415,Minor in Dance,Mount Holyoke College,South Hadley,Undergraduate,,
47783,415,Minor in Data Science,Mount Holyoke College,South Hadley,Undergraduate,,
47784,415,Minor in Economics,Mount Holyoke College,South Hadley,Undergraduate,,
47785,415,Minor in Education,Mount Holyoke College,South Hadley,Undergraduate,,
47786,415,Minor in English,Mount Holyoke College,South Hadley,Undergraduate,,
47787,415,Minor in Environmental Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47788,415,Minor in Film Media Theater,Mount Holyoke College,South Hadley,Undergraduate,,
47789,415,Minor in French,Mount Holyoke College,South Hadley,Undergraduate,,
47790,415,Minor in Gender Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47791,415,Minor in Geography,Mount Holyoke College,South Hadley,Undergraduate,,
47792,415,Minor in Geology,Mount Holyoke College,South Hadley,Undergraduate,,
47793,415,Minor in German,Mount Holyoke College,South Hadley,Undergraduate,,
47794,415,Minor in German Studies,Mount Holyoke College,South Hadley,Undergraduate,,
47795,415,Minor in Greek,Mount Holyoke College,South Hadley,Undergraduate,,
47796,415,Minor in Hebrew,Mount Holyoke College,South Hadley,Undergraduate,,
